user_id,user_email,user_first_name,user_last_name,user_dob,user_role,user_phone,user_city,user_state,user_zip,user_school,user_employer,user_field_of_interest,user_password
1058,daniel.martinez1102@studentmail.org,Daniel,Martinez,3/10/99,participant,801-781-5380,St. George,UT,84388,,Startup Lab,Both,default
1059,zoe.thomas1103@community.org,Zoe,Thomas,7/6/08,participant,801-649-6799,Riverton,UT,84188,,Cafe Rio,Arts,default
1060,penelope.ramirez1104@studentmail.org,Penelope,Ramirez,2/13/07,participant,801-289-6007,Murray,UT,84651,,Retail Store,Arts,default
1061,emily.garcia1105@ellarises.org,Emily,Garcia,11/26/10,participant,801-295-3705,West Jordan,UT,84968,Westview High,,STEM,default
1062,aurora.scott1106@community.org,Aurora,Scott,5/23/14,participant,801-634-9334,Salt Lake City,UT,84986,North Summit High,,Arts,default
1063,jackson.allen1107@ellarises.org,Jackson,Allen,9/24/14,participant,801-831-4115,Bountiful,UT,84015,Westview High,,Both,default
1064,elijah.wright1108@learners.net,Elijah,Wright,5/5/13,participant,801-877-9652,West Jordan,UT,84757,,Local Library,STEM,default
1065,lucas.hernandez1109@studentmail.org,Lucas,Hernandez,7/10/09,participant,801-575-3184,Orem,UT,84077,UVU,,STEM,default
1066,elijah.young1110@community.org,Elijah,Young,3/25/13,participant,801-315-6537,Orem,UT,84383,Valley Charter,,Both,default
1067,avery.jackson1111@learners.net,Avery,Jackson,1/19/98,participant,801-471-4490,Spanish Fork,UT,84301,,Art Studio,Both,default
1068,james.wilson1112@learners.net,James,Wilson,11/9/11,participant,801-236-8586,Pleasant Grove,UT,84846,,Community Center,Arts,default
1069,amelia.thompson1113@ellarises.org,Amelia,Thompson,5/27/00,participant,801-505-6798,Riverton,UT,84337,Westview High,,Arts,default
1070,riley.sanchez1114@learners.net,Riley,Sanchez,6/7/02,participant,801-641-9061,Salt Lake City,UT,84104,East Ridge Middle,,Both,default
1071,daniel.martinez1115@community.org,Daniel,Martinez,6/28/01,participant,801-699-1113,Logan,UT,84936,,Retail Store,Both,default
1072,eleanor.anderson1116@community.org,Eleanor,Anderson,8/10/07,participant,801-506-6971,Bountiful,UT,84384,,Startup Lab,STEM,default
1073,sebastian.moore1117@ellarises.org,Sebastian,Moore,2/19/01,participant,801-649-3651,Riverton,UT,84673,UVU,,Both,default
1074,william.smith1118@learners.net,William,Smith,11/26/98,participant,801-394-5667,Sandy,UT,84114,North Summit High,,Arts,default
1075,oliver.perez1119@ellarises.org,Oliver,Perez,12/2/12,participant,801-403-8852,Orem,UT,84683,BYU,,STEM,default
1076,oliver.young1120@community.org,Oliver,Young,4/4/09,participant,801-969-7551,St. George,UT,84333,,Art Studio,Both,default
1077,hazel.rodriguez1121@ellarises.org,Hazel,Rodriguez,6/28/01,participant,801-221-3066,Logan,UT,84812,UVU,,Both,default
1078,olivia.thomas1122@ellarises.org,Olivia,Thomas,9/29/07,participant,801-811-1131,Lehi,UT,84440,Mountain View High,,Arts,default
1079,aurora.young1123@ellarises.org,Aurora,Young,5/11/14,participant,801-832-3498,Taylorsville,UT,84254,,Cafe Rio,STEM,default
1080,addison.moore1124@ellarises.org,Addison,Moore,6/14/02,participant,801-453-8031,Layton,UT,84718,Mountain View High,,Both,default
1081,mila.allen1125@studentmail.org,Mila,Allen,2/23/03,participant,801-805-3436,Sandy,UT,84876,East Ridge Middle,,STEM,default
1082,liam.williams1126@learners.net,Liam,Williams,5/25/98,participant,801-349-7984,Sandy,UT,84952,,Local Library,STEM,default
1083,emily.brown1127@community.org,Emily,Brown,12/22/02,participant,801-513-4791,Taylorsville,UT,84538,UVU,,Arts,default
1084,levi.brown1128@community.org,Levi,Brown,2/26/06,participant,801-312-5411,Provo,UT,84312,BYU,,Arts,default
1085,oliver.thomas1129@learners.net,Oliver,Thomas,3/4/99,participant,801-241-1008,Provo,UT,84187,,Tech Apprenticeship,Both,default
1086,claire.wilson1130@learners.net,Claire,Wilson,8/31/07,participant,801-821-2650,Spanish Fork,UT,84287,North Summit High,,Arts,default
1087,alexander.white1131@learners.net,Alexander,White,4/26/13,participant,801-299-1223,Murray,UT,84115,,Cafe Rio,STEM,default
1088,skylar.white1132@learners.net,Skylar,White,8/1/12,participant,801-580-4903,Pleasant Grove,UT,84620,BYU,,STEM,default
1089,hazel.garcia1133@ellarises.org,Hazel,Garcia,12/3/98,participant,801-960-2971,St. George,UT,84645,,Local Library,Both,default
1090,zoey.gonzalez1134@community.org,Zoey,Gonzalez,10/5/04,participant,801-759-6618,Logan,UT,84077,,Art Studio,Arts,default
1091,nora.wright1135@studentmail.org,Nora,Wright,5/7/10,participant,801-396-7851,Provo,UT,84131,,Art Studio,Arts,default
1092,kennedy.white1136@community.org,Kennedy,White,10/30/08,participant,801-646-2109,Logan,UT,84933,SLCC,,Both,default
1093,mateo.johnson1137@studentmail.org,Mateo,Johnson,1/8/99,participant,801-332-5745,Layton,UT,84714,,Local Library,STEM,default
1094,zoey.sanchez1138@community.org,Zoey,Sanchez,10/27/07,participant,801-276-3711,Pleasant Grove,UT,84995,,Retail Store,Both,default
1095,hazel.scott1139@community.org,Hazel,Scott,2/16/02,participant,801-478-4390,Bountiful,UT,84622,Westview High,,STEM,default
1096,savannah.moore1141@ellarises.org,Savannah,Moore,5/6/03,participant,801-246-9741,Orem,UT,84230,BYU,,STEM,default
1097,aria.moore1142@studentmail.org,Aria,Moore,9/17/02,participant,801-252-5079,Layton,UT,84895,,Cafe Rio,STEM,default
1098,ava.thompson1143@learners.net,Ava,Thompson,3/13/14,participant,801-922-5326,Lehi,UT,84086,North Summit High,,Arts,default
1099,savannah.lee1144@ellarises.org,Savannah,Lee,5/21/14,participant,801-564-4592,Salt Lake City,UT,84844,BYU,,STEM,default
1100,william.white1147@studentmail.org,William,White,4/21/08,participant,801-707-3973,Spanish Fork,UT,84096,North Summit High,,STEM,default
1101,zoey.torres1148@community.org,Zoey,Torres,12/15/04,participant,801-488-1344,Orem,UT,84664,North Summit High,,STEM,default
1102,james.hill1149@studentmail.org,James,Hill,7/3/03,participant,801-273-7986,Ogden,UT,84147,Mountain View High,,Both,default
1103,liam.miller1150@studentmail.org,Liam,Miller,8/12/06,participant,801-302-7191,Salt Lake City,UT,84618,Westview High,,STEM,default
1104,olivia.williams1151@studentmail.org,Olivia,Williams,3/14/01,participant,801-285-5385,West Jordan,UT,84789,,Tech Apprenticeship,Both,default
1105,olivia.smith1152@ellarises.org,Olivia,Smith,7/16/02,participant,801-924-2392,Lehi,UT,84874,North Summit High,,Arts,default
1106,henry.hernandez1153@learners.net,Henry,Hernandez,4/3/99,participant,801-358-4994,Lehi,UT,84491,,Cafe Rio,Both,default
1107,paisley.wright1154@ellarises.org,Paisley,Wright,3/20/10,participant,801-245-2684,Salt Lake City,UT,84845,BYU,,STEM,default
1108,daniel.clark1155@studentmail.org,Daniel,Clark,1/31/03,participant,801-429-1393,Salt Lake City,UT,84935,SLCC,,Arts,default
1109,aria.thompson1156@learners.net,Aria,Thompson,5/27/13,participant,801-900-7303,West Jordan,UT,84944,,Startup Lab,Both,default
1110,ella.young1157@studentmail.org,Ella,Young,1/6/06,participant,801-304-5617,Logan,UT,84230,East Ridge Middle,,Both,default
1111,skylar.davis1158@learners.net,Skylar,Davis,12/29/01,participant,801-244-3475,Ogden,UT,84918,SLCC,,Both,default
1112,skylar.hill1159@studentmail.org,Skylar,Hill,1/6/12,participant,801-883-5940,Taylorsville,UT,84154,,Community Center,Arts,default
1113,kennedy.miller1160@learners.net,Kennedy,Miller,12/15/13,participant,801-577-5348,Spanish Fork,UT,84678,,Retail Store,STEM,default
1114,ava.martinez1161@studentmail.org,Ava,Martinez,3/7/14,participant,801-599-8318,Lehi,UT,84152,,Retail Store,Arts,default
1115,harper.davis1162@community.org,Harper,Davis,11/10/00,participant,801-292-6292,Layton,UT,84149,North Summit High,,Arts,default
1116,skylar.rodriguez1164@studentmail.org,Skylar,Rodriguez,1/31/10,participant,801-762-9144,Bountiful,UT,84429,,Cafe Rio,Arts,default
1117,sebastian.wright1165@studentmail.org,Sebastian,Wright,10/26/09,participant,801-794-7911,Bountiful,UT,84086,,Local Library,Both,default
1118,camila.davis1167@ellarises.org,Camila,Davis,8/11/04,participant,801-997-3283,Draper,UT,84370,Mountain View High,,STEM,default
1119,oliver.thomas1168@studentmail.org,Oliver,Thomas,8/18/00,participant,801-964-3257,West Jordan,UT,84058,,Art Studio,Both,default
1120,aria.harris1169@ellarises.org,Aria,Harris,11/12/12,participant,801-255-2736,Taylorsville,UT,84381,,Local Library,STEM,default
1121,levi.hill1170@studentmail.org,Levi,Hill,10/10/99,participant,801-574-3314,Salt Lake City,UT,84151,Valley Charter,,STEM,default
1122,olivia.torres1171@community.org,Olivia,Torres,9/5/14,participant,801-386-8696,St. George,UT,84784,North Summit High,,Both,default
1123,mason.martin1172@community.org,Mason,Martin,6/18/12,participant,801-545-8274,Taylorsville,UT,84740,,Art Studio,STEM,default
1124,aurora.davis1173@studentmail.org,Aurora,Davis,7/21/11,participant,801-857-1526,Provo,UT,84903,,Retail Store,STEM,default
1125,mateo.hernandez1174@ellarises.org,Mateo,Hernandez,6/6/10,participant,801-633-8443,Bountiful,UT,84853,,Art Studio,Arts,default
1126,mateo.martin1175@studentmail.org,Mateo,Martin,1/24/00,participant,801-360-5453,Taylorsville,UT,84954,,Cafe Rio,Arts,default
1127,ella.johnson0@learners.net,Ella,Johnson,3/6/90,admin,801-342-2679,West Jordan,UT,84229,,Ella Rises,Both,default
1128,ethan.garcia1@community.org,Ethan,Garcia,3/20/80,admin,801-295-4582,Provo,UT,84031,,Ella Rises,Both,default
1129,mateo.hill2@ellarises.org,Mateo,Hill,5/29/84,admin,801-865-9928,Sandy,UT,84734,,Ella Rises,Both,default
1130,victoria.lewis3@learners.net,Victoria,Lewis,8/19/82,admin,801-363-7924,Salt Lake City,UT,84778,,Ella Rises,Both,default
1131,lucy.williams5@community.org,Lucy,Williams,5/20/10,participant,801-587-2291,Logan,UT,84997,BYU,,Both,default
1132,penelope.robinson26@studentmail.org,Penelope,Robinson,2/19/99,participant,801-763-2604,Ogden,UT,84454,,Tech Apprenticeship,Both,default
1133,sofia.martin33@community.org,Sofia,Martin,3/18/98,participant,801-969-2188,Lehi,UT,84952,Mountain View High,,Both,default
1134,nora.white49@community.org,Nora,White,12/23/11,participant,801-880-6409,Ogden,UT,84972,UVU,,Both,default
1135,claire.lopez76@community.org,Claire,Lopez,4/9/04,participant,801-464-6576,Sandy,UT,84364,,Startup Lab,Both,default
1136,paisley.martin81@learners.net,Paisley,Martin,1/28/05,participant,801-938-4155,West Jordan,UT,84124,East Ridge Middle,,Both,default
1137,charlotte.martinez87@studentmail.org,Charlotte,Martinez,7/8/10,participant,801-454-2940,Murray,UT,84088,,Retail Store,Arts,default
1138,theodore.davis103@studentmail.org,Theodore,Davis,5/31/09,participant,801-933-5781,Spanish Fork,UT,84956,,Art Studio,Arts,default
1139,levi.anderson146@ellarises.org,Levi,Anderson,7/30/00,participant,801-769-7022,Draper,UT,84866,,Retail Store,Arts,default
1140,elijah.hernandez196@community.org,Elijah,Hernandez,10/16/11,participant,801-243-6776,Draper,UT,84458,SLCC,,Arts,default
1141,aurora.young202@studentmail.org,Aurora,Young,11/15/01,participant,801-275-8406,Logan,UT,84139,,Startup Lab,Both,default
1142,chloe.hernandez209@learners.net,Chloe,Hernandez,10/9/99,participant,801-731-5653,West Jordan,UT,84355,BYU,,STEM,default
1143,benjamin.hill249@learners.net,Benjamin,Hill,12/27/14,participant,801-762-8714,Taylorsville,UT,84719,,Cafe Rio,Both,default
1144,addison.martinez361@ellarises.org,Addison,Martinez,10/8/05,participant,801-438-9872,Taylorsville,UT,84025,,Tech Apprenticeship,Both,default
1145,sofia.gonzalez372@community.org,Sofia,Gonzalez,1/23/11,participant,801-845-2376,Draper,UT,84703,,Local Library,Arts,default
1146,aaliyah.smith456@studentmail.org,Aaliyah,Smith,9/16/07,participant,801-735-2560,Lehi,UT,84532,,Tech Apprenticeship,Both,default
1147,charlotte.lopez491@learners.net,Charlotte,Lopez,2/22/07,participant,801-433-5237,Ogden,UT,84589,SLCC,,Arts,default
1148,scarlett.white507@community.org,Scarlett,White,1/1/01,participant,801-990-5767,West Jordan,UT,84913,Mountain View High,,Both,default
1149,stella.sanchez537@community.org,Stella,Sanchez,1/9/00,participant,801-215-2124,Sandy,UT,84531,,Cafe Rio,Arts,default
1150,victoria.anderson542@learners.net,Victoria,Anderson,1/6/10,participant,801-561-9462,Taylorsville,UT,84979,Westview High,,Both,default
1151,elijah.miller601@studentmail.org,Elijah,Miller,7/27/05,participant,801-611-9268,Orem,UT,84564,,Tech Apprenticeship,STEM,default
1152,madison.hill634@studentmail.org,Madison,Hill,10/14/99,participant,801-226-6886,West Jordan,UT,84704,,Art Studio,Arts,default
1153,zoey.anderson636@ellarises.org,Zoey,Anderson,4/7/07,participant,801-215-5421,Taylorsville,UT,84783,Valley Charter,,Both,default
1154,sofia.allen682@ellarises.org,Sofia,Allen,4/23/05,participant,801-931-2752,Bountiful,UT,84838,,Cafe Rio,Both,default
1155,natalie.miller791@learners.net,Natalie,Miller,4/24/04,participant,801-340-9489,St. George,UT,84014,UVU,,Arts,default
1156,mason.garcia879@learners.net,Mason,Garcia,9/26/04,participant,801-281-8825,Riverton,UT,84448,North Summit High,,STEM,default
1157,violet.jackson906@studentmail.org,Violet,Jackson,2/2/06,participant,801-581-7799,Ogden,UT,84273,,Tech Apprenticeship,Both,default
1158,oliver.hernandez922@studentmail.org,Oliver,Hernandez,11/25/00,participant,801-696-8499,Pleasant Grove,UT,84131,,Art Studio,Both,default
1159,zoey.lewis951@ellarises.org,Zoey,Lewis,4/7/13,participant,801-220-5606,West Jordan,UT,84761,,Startup Lab,Both,default
1160,stella.perez997@studentmail.org,Stella,Perez,6/27/13,participant,801-902-7608,Taylorsville,UT,84436,,Cafe Rio,Arts,default
1161,benjamin.harris1009@studentmail.org,Benjamin,Harris,5/18/03,participant,801-915-1715,Logan,UT,84403,,Startup Lab,STEM,default
1162,claire.robinson1014@community.org,Claire,Robinson,9/26/12,participant,801-284-9985,Riverton,UT,84070,Valley Charter,,Both,default
1163,chloe.hernandez1021@ellarises.org,Chloe,Hernandez,3/28/05,participant,801-310-6359,Taylorsville,UT,84525,,Cafe Rio,Both,default
1164,olivia.anderson1028@ellarises.org,Olivia,Anderson,12/26/14,participant,801-442-8020,Logan,UT,84317,Valley Charter,,Both,default
1165,abigail.king1046@studentmail.org,Abigail,King,7/8/13,participant,801-637-5143,Taylorsville,UT,84170,BYU,,Both,default
1166,lucy.clark1052@community.org,Lucy,Clark,10/16/99,participant,801-851-3721,Logan,UT,84890,BYU,,STEM,default
1167,jack.allen1059@community.org,Jack,Allen,5/17/98,participant,801-853-6278,Sandy,UT,84004,,Tech Apprenticeship,Arts,default
1168,zoey.davis1068@learners.net,Zoey,Davis,12/10/10,participant,801-520-7229,St. George,UT,84874,,Art Studio,STEM,default
1169,bella.brown1069@studentmail.org,Bella,Brown,3/27/13,participant,801-527-6980,Bountiful,UT,84434,,Startup Lab,STEM,default
1170,james.jones1076@learners.net,James,Jones,10/31/06,participant,801-399-9978,Murray,UT,84714,East Ridge Middle,,STEM,default
1171,zoey.white1096@studentmail.org,Zoey,White,9/23/07,participant,801-357-6183,Taylorsville,UT,84842,SLCC,,STEM,default
1172,hannah.nguyen1140@ellarises.org,Hannah,Nguyen,10/22/03,participant,801-715-9602,Pleasant Grove,UT,84467,BYU,,STEM,default
1173,eleanor.johnson1145@ellarises.org,Eleanor,Johnson,1/18/12,participant,801-869-5216,Bountiful,UT,84969,,Tech Apprenticeship,Both,default
1174,grace.lewis1146@studentmail.org,Grace,Lewis,6/29/01,participant,801-408-7479,Lehi,UT,84276,Mountain View High,,STEM,default
1175,stella.lee1163@community.org,Stella,Lee,7/1/11,participant,801-910-7782,Taylorsville,UT,84493,,Retail Store,Both,default
1176,victoria.garcia1166@studentmail.org,Victoria,Garcia,2/16/06,participant,801-408-1281,Draper,UT,84003,,Cafe Rio,Arts,default
